rating_id,ride_id,user_rating,driver_rating,feedback_text
RT_45560,R_45560,4.0,4.2,
RT_45561,R_45561,3.9,4.4,
RT_45562,R_45562,4.5,3.9,
RT_45563,R_45563,4.3,5.0,
RT_45567,R_45567,4.3,4.9,
RT_45568,R_45568,3.9,4.3,
RT_45569,R_45569,3.7,4.8,
RT_45571,R_45571,4.0,4.6,
RT_45572,R_45572,4.5,5.0,
RT_45573,R_45573,3.6,4.1,
RT_45575,R_45575,4.7,4.9,
RT_45577,R_45577,4.0,4.1,
RT_45579,R_45579,4.6,4.1,
RT_45580,R_45580,4.9,4.0,
RT_45581,R_45581,3.7,3.7,
RT_45582,R_45582,4.6,4.5,
RT_45583,R_45583,3.9,4.5,
RT_45585,R_45585,4.2,3.6,
RT_45588,R_45588,4.9,3.8,
RT_45589,R_45589,4.8,4.1,
RT_45591,R_45591,4.0,4.7,
RT_45593,R_45593,4.7,4.0,
RT_45594,R_45594,3.6,3.7,
RT_45596,R_45596,4.7,5.0,
RT_45597,R_45597,4.1,3.8,
RT_45598,R_45598,3.9,3.9,
RT_45599,R_45599,4.4,4.6,
RT_45602,R_45602,3.6,4.9,
RT_45603,R_45603,3.8,4.4,
RT_45604,R_45604,4.7,4.1,
RT_45608,R_45608,4.6,3.8,
RT_45610,R_45610,4.0,4.4,
RT_45611,R_45611,3.7,3.6,
RT_45618,R_45618,4.4,3.9,
RT_45619,R_45619,4.4,3.5,
RT_45620,R_45620,4.5,4.3,
RT_45621,R_45621,4.5,3.5,
RT_45625,R_45625,4.6,5.0,
RT_45629,R_45629,3.7,3.6,
RT_45632,R_45632,4.1,4.2,
RT_45634,R_45634,4.7,4.7,
RT_45635,R_45635,3.9,3.6,
RT_45638,R_45638,4.0,3.9,
RT_45640,R_45640,3.9,4.0,
RT_45641,R_45641,3.9,4.0,
RT_45643,R_45643,4.5,3.7,
RT_45644,R_45644,4.4,4.3,
RT_45645,R_45645,4.5,3.9,
RT_45646,R_45646,4.3,5.0,
RT_45648,R_45648,3.7,4.7,
RT_45649,R_45649,3.9,4.6,
RT_45650,R_45650,4.5,4.0,
RT_45651,R_45651,4.0,4.5,
RT_45652,R_45652,4.7,3.7,
RT_45653,R_45653,3.7,4.0,
RT_45654,R_45654,4.5,4.6,
RT_45656,R_45656,4.7,4.0,
RT_45657,R_45657,3.6,4.0,
RT_45660,R_45660,3.9,3.8,
RT_45661,R_45661,3.8,4.0,
RT_45662,R_45662,4.5,4.7,
RT_45664,R_45664,3.6,4.3,
RT_45665,R_45665,4.4,4.7,
RT_45667,R_45667,4.7,4.6,
RT_45668,R_45668,3.6,4.7,
RT_45669,R_45669,4.3,3.7,
RT_45670,R_45670,4.8,4.3,
RT_45671,R_45671,4.0,4.2,
RT_45672,R_45672,3.6,4.8,
RT_45673,R_45673,4.6,4.5,
RT_45674,R_45674,4.2,3.7,
RT_45675,R_45675,4.2,4.6,
RT_45676,R_45676,4.9,3.6,
RT_45677,R_45677,3.7,4.4,
RT_45679,R_45679,4.3,4.6,
RT_45681,R_45681,4.2,4.7,
RT_45682,R_45682,3.6,4.4,
RT_45685,R_45685,3.9,4.5,
RT_45686,R_45686,4.8,3.9,
RT_45688,R_45688,4.8,4.1,
RT_45689,R_45689,3.7,3.9,
RT_45691,R_45691,4.8,4.6,
RT_45692,R_45692,3.8,5.0,
RT_45693,R_45693,4.7,4.1,
RT_45694,R_45694,4.6,3.6,
RT_45696,R_45696,3.5,3.6,
RT_45697,R_45697,4.9,3.8,
RT_45698,R_45698,4.8,4.3,
RT_45699,R_45699,4.7,4.3,
RT_45700,R_45700,3.5,4.4,
RT_45702,R_45702,3.7,3.9,
RT_45703,R_45703,4.0,4.3,
RT_45704,R_45704,4.3,4.8,
RT_45705,R_45705,4.7,4.8,
RT_45706,R_45706,4.4,4.9,
RT_45707,R_45707,4.0,4.6,
RT_45708,R_45708,4.4,3.5,
RT_45709,R_45709,3.8,4.7,
RT_45710,R_45710,3.5,4.2,
RT_45711,R_45711,3.9,4.7,
RT_45712,R_45712,3.7,4.5,
RT_45715,R_45715,4.0,4.7,
RT_45716,R_45716,4.2,4.4,
RT_45718,R_45718,3.9,4.1,
RT_45719,R_45719,4.8,4.6,
RT_45721,R_45721,4.3,3.5,
RT_45724,R_45724,4.8,5.0,
RT_45727,R_45727,4.6,4.7,
RT_45729,R_45729,4.7,3.6,
RT_45730,R_45730,4.0,3.7,
RT_45731,R_45731,4.2,3.6,
RT_45732,R_45732,4.2,3.5,
RT_45733,R_45733,3.7,3.7,
RT_45734,R_45734,3.6,4.5,
RT_45735,R_45735,3.5,4.4,
RT_45736,R_45736,3.8,4.6,
RT_45737,R_45737,4.2,3.8,
RT_45738,R_45738,4.9,4.9,
RT_45740,R_45740,4.1,4.7,
RT_45743,R_45743,3.8,3.9,
RT_45744,R_45744,4.3,4.2,
RT_45746,R_45746,3.5,3.8,
RT_45747,R_45747,4.8,4.7,
RT_45749,R_45749,4.6,4.8,
RT_45750,R_45750,4.4,3.7,
RT_45751,R_45751,4.7,3.7,
RT_45752,R_45752,3.9,4.9,
RT_45753,R_45753,4.3,4.0,
RT_45754,R_45754,3.8,4.2,
RT_45755,R_45755,3.7,4.9,
RT_45758,R_45758,3.7,4.9,
RT_45759,R_45759,4.8,3.7,
RT_45760,R_45760,3.5,3.7,
RT_45761,R_45761,5.0,5.0,
RT_45762,R_45762,3.9,4.4,
RT_45763,R_45763,5.0,4.4,
RT_45764,R_45764,4.4,4.9,
RT_45766,R_45766,3.5,3.9,
RT_45768,R_45768,4.7,3.7,
RT_45769,R_45769,3.8,4.4,
RT_45770,R_45770,4.1,3.9,
RT_45772,R_45772,3.6,3.7,
RT_45773,R_45773,4.6,3.7,
RT_45774,R_45774,4.5,3.6,
RT_45775,R_45775,4.9,4.8,
RT_45776,R_45776,3.8,3.7,
RT_45779,R_45779,4.5,4.7,
RT_45781,R_45781,3.6,3.5,
RT_45782,R_45782,4.9,4.6,
RT_45783,R_45783,4.2,4.6,
RT_45784,R_45784,4.6,4.2,
RT_45786,R_45786,4.3,4.4,
RT_45787,R_45787,4.9,4.7,
RT_45789,R_45789,4.7,4.8,
RT_45791,R_45791,4.7,4.9,
RT_45792,R_45792,3.9,4.5,
RT_45793,R_45793,3.9,4.6,
RT_45794,R_45794,4.2,3.5,
RT_45795,R_45795,4.6,3.5,
RT_45796,R_45796,3.5,4.0,
RT_45797,R_45797,4.3,4.2,
RT_45800,R_45800,4.7,4.3,
RT_45801,R_45801,4.3,4.0,
RT_45802,R_45802,3.8,3.9,
RT_45803,R_45803,4.5,4.7,
RT_45804,R_45804,4.3,4.9,
RT_45805,R_45805,4.1,4.5,
RT_45806,R_45806,4.7,3.7,
RT_45807,R_45807,4.9,3.8,
RT_45808,R_45808,3.9,3.8,
RT_45809,R_45809,4.8,3.9,
RT_45810,R_45810,3.7,4.8,
RT_45811,R_45811,4.5,4.2,
RT_45812,R_45812,4.1,4.0,
RT_45813,R_45813,3.9,3.7,
RT_45814,R_45814,4.3,4.6,
RT_45815,R_45815,3.9,3.6,
RT_45816,R_45816,3.7,5.0,
RT_45817,R_45817,4.1,4.3,
RT_45819,R_45819,4.5,4.0,
RT_45820,R_45820,4.7,4.6,
RT_45824,R_45824,3.7,4.6,
RT_45827,R_45827,3.8,4.8,
RT_45828,R_45828,4.7,3.9,
RT_45829,R_45829,4.1,4.0,
RT_45830,R_45830,4.2,3.7,
RT_45832,R_45832,3.8,4.1,
RT_45833,R_45833,4.8,4.7,
RT_45835,R_45835,3.5,4.4,
RT_45836,R_45836,4.1,4.4,
RT_45839,R_45839,3.7,4.0,
RT_45840,R_45840,4.9,4.8,
RT_45841,R_45841,4.2,4.2,
RT_45842,R_45842,4.5,4.1,
RT_45843,R_45843,4.6,5.0,
RT_45844,R_45844,4.8,4.8,
RT_45845,R_45845,3.8,3.7,
RT_45846,R_45846,5.0,4.8,
RT_45847,R_45847,4.8,3.5,
RT_45848,R_45848,5.0,4.2,
RT_45849,R_45849,4.6,4.6,
RT_45850,R_45850,4.3,3.5,
RT_45852,R_45852,4.9,4.3,
RT_45855,R_45855,4.6,4.6,
RT_45856,R_45856,3.9,4.7,
RT_45858,R_45858,4.6,3.6,
RT_45859,R_45859,4.1,4.2,
RT_45860,R_45860,3.7,4.1,
RT_45861,R_45861,3.7,4.5,
RT_45863,R_45863,4.9,3.6,
RT_45865,R_45865,3.7,3.7,
RT_45866,R_45866,4.1,4.8,
RT_45867,R_45867,4.4,3.8,
RT_45868,R_45868,4.3,4.4,
RT_45870,R_45870,5.0,4.1,
RT_45871,R_45871,4.9,4.8,
RT_45872,R_45872,4.6,4.2,
RT_45873,R_45873,5.0,4.0,
RT_45874,R_45874,3.6,4.8,
RT_45875,R_45875,4.0,3.6,
RT_45876,R_45876,3.8,4.8,
RT_45877,R_45877,3.7,3.8,
RT_45878,R_45878,4.1,4.9,
RT_45879,R_45879,4.5,4.9,
RT_45880,R_45880,4.1,5.0,
RT_45881,R_45881,4.5,3.7,
RT_45882,R_45882,4.3,4.9,
RT_45883,R_45883,3.7,3.8,
RT_45884,R_45884,3.5,4.8,
RT_45886,R_45886,4.0,4.9,
RT_45887,R_45887,4.7,4.4,
RT_45888,R_45888,3.9,3.9,
RT_45890,R_45890,3.8,4.8,
RT_45891,R_45891,4.8,3.8,
RT_45892,R_45892,3.7,4.4,
RT_45893,R_45893,4.6,4.8,
RT_45894,R_45894,4.2,4.0,
RT_45896,R_45896,4.8,4.6,
RT_45897,R_45897,4.1,3.8,
RT_45902,R_45902,5.0,3.9,
RT_45903,R_45903,4.4,4.5,
RT_45904,R_45904,4.8,4.7,
RT_45905,R_45905,4.6,3.7,
RT_45906,R_45906,4.8,4.6,
RT_45907,R_45907,4.0,3.5,
RT_45908,R_45908,4.1,3.6,
RT_45910,R_45910,4.0,4.1,
RT_45911,R_45911,4.8,4.3,
RT_45912,R_45912,4.7,4.2,
RT_45914,R_45914,4.5,4.5,
RT_45916,R_45916,4.1,4.6,
RT_45917,R_45917,4.0,4.1,
RT_45918,R_45918,4.9,4.2,
RT_45920,R_45920,3.7,4.8,
RT_45921,R_45921,4.0,3.8,
RT_45922,R_45922,3.9,4.0,
RT_45923,R_45923,3.8,4.5,
RT_45924,R_45924,3.9,3.6,
RT_45925,R_45925,4.8,4.8,
RT_45926,R_45926,4.9,4.2,
RT_45927,R_45927,4.5,3.9,
RT_45928,R_45928,3.8,4.0,
RT_45930,R_45930,3.6,4.0,
RT_45931,R_45931,4.8,4.0,
RT_45932,R_45932,5.0,4.3,
RT_45933,R_45933,4.8,4.2,
RT_45934,R_45934,4.4,4.4,
RT_45936,R_45936,4.0,3.7,
RT_45937,R_45937,4.0,3.5,
RT_45938,R_45938,3.5,3.7,
RT_45939,R_45939,4.4,4.6,
RT_45941,R_45941,4.7,4.3,
RT_45942,R_45942,4.4,4.1,
RT_45944,R_45944,4.5,4.8,
RT_45945,R_45945,3.7,4.1,
RT_45946,R_45946,3.6,4.2,
RT_45947,R_45947,4.0,3.8,
RT_45948,R_45948,4.5,4.3,
RT_45949,R_45949,3.8,3.9,
RT_45950,R_45950,3.8,4.9,
RT_45953,R_45953,4.8,3.5,
RT_45954,R_45954,4.1,4.2,
RT_45955,R_45955,4.4,4.8,
RT_45957,R_45957,3.5,4.4,
RT_45958,R_45958,3.6,4.0,
RT_45959,R_45959,4.2,4.8,
RT_45961,R_45961,4.0,4.1,
RT_45964,R_45964,4.3,4.5,
RT_45966,R_45966,4.3,4.2,
RT_45968,R_45968,3.9,4.2,
RT_45969,R_45969,4.8,3.6,
RT_45970,R_45970,3.7,4.3,
RT_45971,R_45971,3.6,4.0,
RT_45972,R_45972,4.1,4.7,
RT_45973,R_45973,4.2,4.1,
RT_45975,R_45975,4.3,4.7,
RT_45976,R_45976,3.6,4.4,
RT_45977,R_45977,4.9,3.9,
RT_45978,R_45978,4.5,3.9,
RT_45979,R_45979,4.5,4.3,
RT_45980,R_45980,4.4,4.4,
RT_45983,R_45983,4.1,4.7,
RT_45987,R_45987,5.0,4.0,
RT_45989,R_45989,3.9,3.7,
RT_45990,R_45990,4.5,4.3,
RT_45991,R_45991,4.4,4.9,
RT_45992,R_45992,3.9,3.6,
RT_45993,R_45993,3.6,4.7,
RT_45996,R_45996,4.5,3.8,
RT_45997,R_45997,3.8,4.7,
RT_45998,R_45998,4.3,4.2,
RT_45999,R_45999,4.8,4.9,
RT_46004,R_46004,4.6,4.5,
RT_46006,R_46006,4.6,3.6,
RT_46009,R_46009,3.7,4.9,
RT_46010,R_46010,4.8,3.6,
RT_46011,R_46011,4.1,4.0,
RT_46012,R_46012,4.8,3.8,
RT_46013,R_46013,4.3,3.6,
RT_46014,R_46014,4.5,3.6,
RT_46015,R_46015,4.7,4.2,
RT_46016,R_46016,4.1,4.3,
RT_46017,R_46017,5.0,4.2,
RT_46018,R_46018,4.6,4.7,
RT_46021,R_46021,4.7,3.9,
RT_46025,R_46025,4.4,4.6,
RT_46027,R_46027,4.9,3.7,
RT_46028,R_46028,5.0,4.5,
RT_46029,R_46029,4.1,4.8,
RT_46030,R_46030,4.7,4.8,
RT_46031,R_46031,3.7,4.9,
RT_46032,R_46032,4.3,4.4,
RT_46033,R_46033,4.6,4.8,
RT_46034,R_46034,4.0,5.0,
RT_46035,R_46035,4.3,4.7,
RT_46036,R_46036,3.6,3.9,
RT_46037,R_46037,4.7,4.3,
RT_46038,R_46038,5.0,4.0,
RT_46041,R_46041,4.7,3.9,
RT_46043,R_46043,4.0,4.5,
RT_46045,R_46045,4.8,4.9,
RT_46046,R_46046,3.8,4.2,
RT_46048,R_46048,3.6,4.9,
RT_46049,R_46049,4.5,4.1,
RT_46050,R_46050,3.8,4.0,
RT_46051,R_46051,3.8,4.8,
RT_46052,R_46052,3.7,4.4,
RT_46055,R_46055,3.8,4.6,
RT_46057,R_46057,4.6,4.3,
RT_46058,R_46058,4.4,3.7,
RT_46060,R_46060,4.6,3.8,
RT_46061,R_46061,4.0,4.9,
RT_46062,R_46062,4.8,4.8,
RT_46063,R_46063,3.8,3.7,
RT_46064,R_46064,4.9,4.7,
RT_46066,R_46066,3.6,4.1,
RT_46068,R_46068,4.7,4.1,
RT_46070,R_46070,3.8,3.5,
RT_46072,R_46072,4.7,4.7,
RT_46076,R_46076,3.6,4.2,
RT_46077,R_46077,4.8,4.8,
RT_46078,R_46078,4.6,4.6,
RT_46080,R_46080,4.7,3.7,
RT_46081,R_46081,4.1,4.1,
RT_46083,R_46083,3.9,4.7,
RT_46084,R_46084,4.0,4.5,
RT_46085,R_46085,3.7,3.9,
RT_46086,R_46086,3.9,4.9,
RT_46087,R_46087,4.2,4.3,
RT_46089,R_46089,4.2,3.7,
RT_46092,R_46092,4.2,3.8,
RT_46094,R_46094,4.0,3.9,
RT_46095,R_46095,4.4,4.2,
RT_46096,R_46096,3.8,4.5,
RT_46097,R_46097,4.1,4.7,
RT_46099,R_46099,3.6,4.5,
RT_46100,R_46100,4.8,3.9,
RT_46101,R_46101,4.7,4.9,
RT_46102,R_46102,3.8,4.8,
RT_46103,R_46103,4.5,3.9,
RT_46104,R_46104,4.1,4.7,
RT_46105,R_46105,4.8,3.8,
RT_46106,R_46106,4.4,4.0,
RT_46108,R_46108,4.3,4.3,
RT_46111,R_46111,4.6,4.4,
RT_46112,R_46112,4.9,4.7,
RT_46113,R_46113,5.0,4.4,
RT_46114,R_46114,4.5,4.3,
RT_46116,R_46116,4.5,4.6,
RT_46117,R_46117,4.0,3.9,
RT_46118,R_46118,4.6,3.7,
RT_46120,R_46120,4.0,3.8,
RT_46122,R_46122,3.9,3.7,
RT_46123,R_46123,4.3,4.9,
RT_46125,R_46125,4.0,4.9,
RT_46126,R_46126,4.4,4.2,
RT_46127,R_46127,4.0,5.0,
RT_46131,R_46131,4.0,4.1,
RT_46132,R_46132,3.6,3.9,
RT_46134,R_46134,4.9,3.6,
RT_46135,R_46135,3.8,3.8,
RT_46136,R_46136,4.0,4.6,
RT_46139,R_46139,4.4,4.0,
RT_46141,R_46141,4.8,3.7,
RT_46142,R_46142,3.5,3.9,
RT_46144,R_46144,3.7,4.5,
RT_46145,R_46145,3.6,3.9,
RT_46146,R_46146,4.8,3.9,
RT_46147,R_46147,4.9,4.6,
RT_46148,R_46148,4.4,4.8,
RT_46149,R_46149,4.6,4.0,
RT_46150,R_46150,4.6,4.2,
RT_46151,R_46151,3.7,3.7,
RT_46152,R_46152,5.0,4.8,
RT_46153,R_46153,3.9,4.0,
RT_46154,R_46154,4.6,3.9,
RT_46155,R_46155,4.9,3.8,
RT_46156,R_46156,4.2,4.0,
RT_46157,R_46157,3.6,4.1,
RT_46158,R_46158,4.1,4.0,
RT_46159,R_46159,4.5,4.8,
RT_46163,R_46163,3.5,4.7,
RT_46164,R_46164,3.7,4.2,
RT_46165,R_46165,4.6,4.0,
RT_46167,R_46167,4.2,4.8,
RT_46169,R_46169,4.8,4.8,
RT_46170,R_46170,4.0,4.4,
RT_46171,R_46171,4.0,4.7,
RT_46172,R_46172,4.1,4.0,
RT_46173,R_46173,4.0,4.5,
RT_46174,R_46174,4.5,3.9,
RT_46175,R_46175,4.5,4.0,
RT_46177,R_46177,4.3,4.7,
RT_46178,R_46178,4.7,4.9,
RT_46179,R_46179,4.4,4.1,
RT_46180,R_46180,4.0,4.2,
RT_46181,R_46181,4.0,3.6,
RT_46182,R_46182,3.6,3.8,
RT_46184,R_46184,4.9,3.8,
RT_46186,R_46186,4.3,3.8,
RT_46187,R_46187,4.4,4.1,
RT_46188,R_46188,3.9,4.4,
RT_46189,R_46189,4.0,3.7,
RT_46192,R_46192,4.7,4.2,
RT_46193,R_46193,3.7,3.9,
RT_46194,R_46194,4.3,4.9,
RT_46200,R_46200,3.9,4.1,
RT_46201,R_46201,4.7,4.9,
RT_46203,R_46203,3.7,4.1,
RT_46205,R_46205,3.5,5.0,
RT_46206,R_46206,4.5,3.7,
RT_46208,R_46208,4.2,3.8,
RT_46209,R_46209,3.7,3.6,
RT_46210,R_46210,3.9,4.6,
RT_46212,R_46212,3.8,3.9,
RT_46213,R_46213,4.5,4.9,
RT_46214,R_46214,4.1,4.3,
RT_46216,R_46216,4.5,3.9,
RT_46217,R_46217,3.7,4.6,
RT_46219,R_46219,3.9,3.9,
RT_46220,R_46220,3.8,4.8,
RT_46221,R_46221,4.5,4.1,
RT_46222,R_46222,4.5,3.7,
RT_46225,R_46225,3.8,4.3,
RT_46226,R_46226,3.6,4.0,
RT_46228,R_46228,3.9,4.8,
RT_46231,R_46231,4.3,4.7,
RT_46232,R_46232,4.3,4.8,
RT_46233,R_46233,4.1,4.2,
RT_46234,R_46234,3.9,4.1,
RT_46235,R_46235,4.2,4.4,
RT_46239,R_46239,4.0,3.6,
RT_46240,R_46240,4.8,3.8,
RT_46243,R_46243,4.7,4.0,
RT_46244,R_46244,4.0,4.3,
RT_46247,R_46247,3.8,4.3,
RT_46249,R_46249,4.7,4.0,
RT_46250,R_46250,3.9,3.5,
RT_46252,R_46252,3.6,3.9,
RT_46255,R_46255,4.5,4.9,
RT_46257,R_46257,4.0,4.3,
RT_46259,R_46259,3.8,4.7,
RT_46260,R_46260,4.1,4.0,
RT_46261,R_46261,4.4,3.5,
RT_46262,R_46262,4.6,3.6,
RT_46264,R_46264,3.8,4.5,
RT_46266,R_46266,3.9,4.4,
RT_46267,R_46267,4.2,4.2,
RT_46268,R_46268,3.8,5.0,
RT_46270,R_46270,3.6,4.4,
RT_46271,R_46271,3.8,4.1,
RT_46273,R_46273,3.8,3.9,
RT_46274,R_46274,4.2,4.7,
RT_46275,R_46275,3.9,4.5,
RT_46276,R_46276,3.7,4.7,
RT_46278,R_46278,3.7,3.8,
RT_46280,R_46280,4.0,4.4,
RT_46281,R_46281,3.6,3.8,
RT_46282,R_46282,4.8,4.3,
RT_46283,R_46283,4.6,3.6,
RT_46284,R_46284,4.8,4.5,
RT_46285,R_46285,4.6,4.3,
RT_46286,R_46286,4.9,4.8,
RT_46287,R_46287,4.4,4.3,
RT_46288,R_46288,3.6,3.5,
RT_46289,R_46289,3.6,4.3,
RT_46290,R_46290,4.2,3.6,
RT_46291,R_46291,4.1,4.7,
RT_46292,R_46292,3.9,3.7,
RT_46293,R_46293,4.0,4.3,
RT_46294,R_46294,4.2,4.7,
RT_46295,R_46295,4.9,4.9,
RT_46298,R_46298,3.8,4.6,
RT_46300,R_46300,3.9,3.7,
RT_46301,R_46301,4.4,4.3,
RT_46302,R_46302,3.5,3.8,
RT_46303,R_46303,4.7,3.6,
RT_46306,R_46306,4.4,4.7,
RT_46307,R_46307,3.5,4.1,
RT_46308,R_46308,4.0,4.3,
RT_46311,R_46311,4.2,4.3,
RT_46312,R_46312,3.5,4.0,
RT_46313,R_46313,5.0,4.4,
RT_46314,R_46314,4.7,4.3,
RT_46317,R_46317,3.6,4.2,
RT_46318,R_46318,4.0,4.5,
RT_46319,R_46319,3.7,4.9,
RT_46320,R_46320,3.6,4.8,
RT_46323,R_46323,3.9,3.9,
RT_46324,R_46324,4.9,4.0,
RT_46325,R_46325,4.5,3.9,
RT_46327,R_46327,3.7,3.8,
RT_46328,R_46328,4.5,4.1,
RT_46329,R_46329,4.8,4.9,
RT_46331,R_46331,4.3,4.1,
RT_46332,R_46332,3.8,4.8,
RT_46333,R_46333,4.1,4.6,
RT_46335,R_46335,4.4,3.9,
RT_46336,R_46336,3.6,4.4,
RT_46337,R_46337,4.1,4.9,
RT_46338,R_46338,4.4,4.0,
RT_46339,R_46339,4.5,4.0,
RT_46340,R_46340,4.8,3.6,
RT_46342,R_46342,3.5,3.8,
RT_46343,R_46343,4.9,4.1,
RT_46345,R_46345,4.6,4.8,
RT_46346,R_46346,4.8,3.9,
RT_46348,R_46348,4.9,3.8,
RT_46349,R_46349,3.8,4.8,
RT_46350,R_46350,4.9,4.0,
RT_46352,R_46352,4.6,3.9,
RT_46353,R_46353,4.5,4.9,
RT_46354,R_46354,3.6,4.2,
RT_46355,R_46355,3.7,4.1,
RT_46356,R_46356,4.3,4.6,
RT_46357,R_46357,3.5,4.2,
RT_46358,R_46358,3.8,4.8,
RT_46359,R_46359,4.4,4.3,
RT_46360,R_46360,4.2,5.0,
RT_46361,R_46361,4.5,3.5,
RT_46363,R_46363,5.0,4.9,
RT_46364,R_46364,4.0,4.4,
RT_46365,R_46365,3.9,3.7,
RT_46366,R_46366,3.6,4.3,
RT_46367,R_46367,4.3,5.0,
RT_46368,R_46368,4.9,4.1,
RT_46369,R_46369,4.2,4.1,
RT_46370,R_46370,4.0,4.7,
RT_46373,R_46373,4.9,4.6,
RT_46375,R_46375,4.4,4.9,
RT_46376,R_46376,4.5,3.7,
RT_46378,R_46378,4.2,4.4,
RT_46379,R_46379,3.9,5.0,
RT_46380,R_46380,3.8,4.8,
RT_46381,R_46381,3.6,4.0,
RT_46382,R_46382,3.5,4.4,
RT_46383,R_46383,4.0,4.5,
RT_46384,R_46384,4.2,3.5,
RT_46385,R_46385,4.5,4.9,
RT_46386,R_46386,4.2,4.6,
RT_46389,R_46389,3.7,4.5,
RT_46390,R_46390,4.0,4.4,
RT_46392,R_46392,3.8,4.7,
RT_46394,R_46394,4.9,3.6,
RT_46395,R_46395,4.1,3.9,
RT_46396,R_46396,4.2,3.6,
RT_46398,R_46398,3.9,4.5,
RT_46399,R_46399,5.0,4.7,
RT_46400,R_46400,3.6,5.0,
RT_46401,R_46401,3.6,4.0,
RT_46402,R_46402,4.9,4.3,
RT_46403,R_46403,3.7,4.8,
RT_46404,R_46404,4.7,3.7,
RT_46405,R_46405,3.5,4.8,
RT_46406,R_46406,3.7,4.7,
RT_46407,R_46407,3.6,4.3,
RT_46412,R_46412,3.9,4.3,
RT_46413,R_46413,4.9,4.4,
RT_46416,R_46416,4.9,4.4,
RT_46417,R_46417,4.0,4.5,
RT_46419,R_46419,3.6,3.6,
RT_46421,R_46421,3.8,4.1,
RT_46422,R_46422,4.0,4.2,
RT_46423,R_46423,4.9,4.3,
RT_46425,R_46425,4.8,4.5,
RT_46426,R_46426,4.2,4.1,
RT_46427,R_46427,3.6,4.0,
RT_46428,R_46428,4.5,4.2,
RT_46429,R_46429,4.2,4.1,
RT_46430,R_46430,4.1,4.3,
RT_46432,R_46432,3.6,4.7,
RT_46433,R_46433,4.6,3.7,
RT_46435,R_46435,3.8,3.9,
RT_46436,R_46436,4.0,3.9,
RT_46437,R_46437,4.9,3.8,
RT_46440,R_46440,4.4,3.6,
RT_46441,R_46441,4.5,3.8,
RT_46442,R_46442,3.8,4.3,
RT_46443,R_46443,4.5,3.8,
RT_46446,R_46446,3.5,3.8,
RT_46447,R_46447,3.7,4.0,
RT_46448,R_46448,4.9,4.1,
RT_46449,R_46449,3.7,4.6,
RT_46450,R_46450,4.0,3.9,
RT_46451,R_46451,4.7,4.1,
RT_46452,R_46452,3.9,3.9,
RT_46453,R_46453,4.4,4.5,
RT_46454,R_46454,4.1,3.9,
RT_46456,R_46456,4.1,3.9,
RT_46457,R_46457,4.3,4.6,
RT_46458,R_46458,3.7,3.7,
RT_46459,R_46459,4.8,4.8,
RT_46460,R_46460,4.2,3.5,
RT_46461,R_46461,3.7,4.6,
RT_46462,R_46462,4.3,4.7,
RT_46463,R_46463,4.5,4.9,
RT_46464,R_46464,4.7,4.1,
RT_46465,R_46465,4.7,3.8,
RT_46466,R_46466,4.3,3.6,
RT_46467,R_46467,4.1,4.6,
RT_46468,R_46468,4.0,3.6,
RT_46469,R_46469,4.3,3.6,
RT_46471,R_46471,3.9,3.7,
RT_46472,R_46472,4.4,4.8,
RT_46473,R_46473,3.8,4.9,
RT_46475,R_46475,4.0,4.3,
RT_46476,R_46476,4.4,4.7,
RT_46477,R_46477,4.6,3.9,
RT_46479,R_46479,4.7,4.9,
RT_46480,R_46480,4.7,4.0,
RT_46482,R_46482,3.9,4.0,
RT_46483,R_46483,3.6,4.7,
RT_46484,R_46484,4.4,4.3,
RT_46485,R_46485,4.6,4.8,
RT_46487,R_46487,4.9,5.0,
RT_46488,R_46488,4.3,4.7,
RT_46489,R_46489,4.0,3.6,
RT_46490,R_46490,4.8,4.8,
RT_46491,R_46491,3.7,3.7,
RT_46492,R_46492,4.5,4.8,
RT_46493,R_46493,4.6,3.7,
RT_46494,R_46494,4.2,4.7,
RT_46495,R_46495,3.6,3.8,
RT_46496,R_46496,4.6,4.9,
RT_46497,R_46497,4.0,4.8,
RT_46498,R_46498,4.3,3.7,
RT_46499,R_46499,4.0,3.8,
RT_46500,R_46500,4.4,4.1,
RT_46502,R_46502,4.2,4.4,
RT_46503,R_46503,3.8,4.9,
RT_46504,R_46504,3.9,4.1,
RT_46507,R_46507,3.6,3.8,
RT_46508,R_46508,4.1,3.8,
RT_46510,R_46510,4.8,3.6,
RT_46511,R_46511,4.8,4.4,
RT_46512,R_46512,4.3,3.9,
RT_46514,R_46514,4.7,4.6,
RT_46515,R_46515,4.0,4.5,
RT_46520,R_46520,3.8,4.4,
RT_46521,R_46521,3.7,4.0,
RT_46524,R_46524,4.8,3.6,
RT_46525,R_46525,4.5,4.8,
RT_46526,R_46526,3.5,3.5,
RT_46527,R_46527,3.8,3.9,
RT_46528,R_46528,4.2,3.7,
RT_46532,R_46532,4.2,3.8,
RT_46533,R_46533,4.2,4.3,
RT_46534,R_46534,3.8,4.0,
RT_46536,R_46536,4.2,4.1,
RT_46537,R_46537,4.5,4.8,
RT_46538,R_46538,4.1,4.1,
RT_46540,R_46540,4.5,4.8,
RT_46542,R_46542,3.6,3.6,
RT_46543,R_46543,4.9,3.7,
RT_46545,R_46545,4.7,3.7,
RT_46546,R_46546,3.9,4.5,
RT_46548,R_46548,3.8,4.6,
RT_46550,R_46550,4.3,3.7,
